customer_id,customer_type,first_name,last_name,company_name,nationality,document_type,document_id,birth_year,gender,residence_country,residence_department,residence_locality,primary_branch_id,registration_year,customer_status,closing_year,employment_status,monthly_income,business_sector,company_size,foundation_year,annual_revenue
C0011764,INDIVIDUAL,Lorena,Olivera Fernández,,URUGUAY,CI,CI2601353,1980,FEMALE,URUGUAY,Cerro Largo,Aceguá,025,2025,ACTIVE,,EMPLOYED,40261.24,,,,
C0011765,INDIVIDUAL,Emiliano,Olivera,,URUGUAY,CI,CI4914828,1987,MALE,URUGUAY,Río Negro,Fray Bentos,034,2024,ACTIVE,,EMPLOYED,52429.12,,,,
C0011766,INDIVIDUAL,Marcelo,García,,URUGUAY,CI,CI4322341,1973,MALE,URUGUAY,Cerro Largo,Melo,005,2009,ACTIVE,,EMPLOYED,37470.07,,,,
C0011767,INDIVIDUAL,Mabel,Méndez,,URUGUAY,CI,CI2188720,1974,FEMALE,URUGUAY,Florida,Florida,029,2024,CLOSED,2024,EMPLOYED,93663.43,,,,
C0011768,INDIVIDUAL,Yessica,Rojas,,VENEZUELA,FOREIGN_ID,FDG41463840,1987,FEMALE,URUGUAY,Cerro Largo,Melo,005,2023,ACTIVE,,EMPLOYED,92918.81,,,,
C0011769,INDIVIDUAL,Santiago,Pérez,,URUGUAY,CI,CI4710634,1975,MALE,URUGUAY,Canelones,Santa Lucía,023,2017,ACTIVE,,SELF_EMPLOYED,191527.35,,,,
C0011770,INDIVIDUAL,Hugo,Machado,,URUGUAY,CI,CI2805172,1958,MALE,URUGUAY,San José,Libertad,008,2005,ACTIVE,,EMPLOYED,48111.79,,,,
C0011771,INDIVIDUAL,Beatriz,Rodríguez,,URUGUAY,CI,CI2376421,1931,FEMALE,URUGUAY,Salto,Salto,011,2004,ACTIVE,,RETIRED,69982.66,,,,
C0011772,INDIVIDUAL,Amanda,Moreira,,URUGUAY,CI,CI5690491,2002,FEMALE,URUGUAY,Montevideo,Montevideo,017,2020,CLOSED,2023,EMPLOYED,44627.9,,,,
C0011773,INDIVIDUAL,Ricardo,Ramos,,URUGUAY,CI,CI1524495,1971,MALE,URUGUAY,Maldonado,Maldonado,023,2020,ACTIVE,,EMPLOYED,91815.23,,,,
C0011774,INDIVIDUAL,Santiago,López Sánchez,,ARGENTINA,PASSPORT,PWD1782069,2001,MALE,URUGUAY,Florida,Florida,033,2026,ACTIVE,,EMPLOYED,44599.33,,,,
C0011775,INDIVIDUAL,Teresa,Bentancur Viera,,URUGUAY,CI,CI5378904,1980,FEMALE,URUGUAY,Montevideo,Montevideo,002,2002,CLOSED,2013,EMPLOYED,46138.52,,,,
C0011776,INDIVIDUAL,Romina,Olivera,,URUGUAY,CI,CI4835554,1985,FEMALE,URUGUAY,Artigas,Artigas,005,2015,ACTIVE,,EMPLOYED,93904.45,,,,
C0011777,INDIVIDUAL,Javier,Sosa,,URUGUAY,CI,CI5873913,1998,MALE,URUGUAY,Montevideo,Montevideo,017,2022,ACTIVE,,EMPLOYED,65643.8,,,,
C0011778,INDIVIDUAL,Victoria,González,,URUGUAY,CI,CI3238495,1976,FEMALE,URUGUAY,Montevideo,Montevideo,003,1996,ACTIVE,,EMPLOYED,23065.26,,,,
C0011779,BUSINESS,,,Establecimiento Río Branco,,RUT,RUT83540367959,,,URUGUAY,Cerro Largo,Río Branco,007,2026,ACTIVE,,,,AGRICULTURE,MICRO,2024,7630833.14
C0011780,INDIVIDUAL,Juan Carlos,García,,CUBA,FOREIGN_ID,FYS71506568,1983,MALE,URUGUAY,Soriano,Dolores,031,2021,ACTIVE,,SELF_EMPLOYED,34484.14,,,,
C0011781,INDIVIDUAL,Miguel,Martínez,,URUGUAY,CI,CI3456112,1970,MALE,URUGUAY,Maldonado,Maldonado,007,2025,ACTIVE,,EMPLOYED,125731.15,,,,
C0011782,INDIVIDUAL,Adrián,Fernández García,,URUGUAY,CI,CI2274200,1971,MALE,URUGUAY,Paysandú,Guichón,004,1999,CLOSED,2013,EMPLOYED,74287.83,,,,
C0011783,BUSINESS,,,Agropecuaria Oriental,,RUT,RUT61203992127,,,URUGUAY,Canelones,Las Piedras,023,2024,ACTIVE,,,,AGRICULTURE,MICRO,2002,15599479.1
C0011784,INDIVIDUAL,Manuel,López,,VENEZUELA,PASSPORT,PYB6915440,1954,MALE,URUGUAY,Montevideo,Montevideo,017,2021,ACTIVE,,SELF_EMPLOYED,88380.43,,,,
C0011785,INDIVIDUAL,Miguel,Castro,,URUGUAY,CI,CI2174547,1967,MALE,URUGUAY,Salto,Salto,004,1996,ACTIVE,,UNEMPLOYED,73007.64,,,,
C0011786,INDIVIDUAL,Federico,Díaz Méndez,,URUGUAY,CI,CI5840689,2000,MALE,SPAIN,,,019,2024,ACTIVE,,SELF_EMPLOYED,452354.06,,,,
C0011787,INDIVIDUAL,Verónica,Machado,,URUGUAY,CI,CI5145610,1979,FEMALE,URUGUAY,Canelones,Santa Lucía,017,2021,ACTIVE,,EMPLOYED,39156.41,,,,
C0011788,INDIVIDUAL,Roberto,Silva,,URUGUAY,CI,CI3267398,1937,MALE,URUGUAY,Montevideo,Montevideo,023,2019,ACTIVE,,RETIRED,39397.66,,,,
C0011789,INDIVIDUAL,Marcelo,Pereira,,URUGUAY,CI,CI2176605,1973,MALE,URUGUAY,Salto,Salto,028,2021,ACTIVE,,EMPLOYED,63854.32,,,,
C0011790,INDIVIDUAL,José,Gómez,,URUGUAY,CI,CI3516535,1976,MALE,URUGUAY,Montevideo,Montevideo,030,2021,ACTIVE,,OTHER,42315.01,,,,
C0011791,INDIVIDUAL,Christian,Díaz,,URUGUAY,CI,CI3419004,1982,MALE,URUGUAY,Montevideo,Montevideo,017,2013,CLOSED,2017,SELF_EMPLOYED,127877.51,,,,
C0011792,INDIVIDUAL,Andrea,Pereira,,URUGUAY,CI,CI4360896,1995,FEMALE,URUGUAY,Río Negro,Fray Bentos,021,2014,CLOSED,2026,EMPLOYED,17870.53,,,,
C0011793,INDIVIDUAL,Luis,Suárez,,URUGUAY,CI,CI2448207,1939,MALE,URUGUAY,Maldonado,Punta del Este,004,1993,ACTIVE,,OTHER,38176.99,,,,
C0011794,INDIVIDUAL,Julieta,Techera,,URUGUAY,CI,CI5128221,2005,FEMALE,URUGUAY,Canelones,Las Piedras,023,2026,ACTIVE,,STUDENT,16718.88,,,,
C0011795,INDIVIDUAL,Dani,Machado Torres,,URUGUAY,CI,CI4357101,1993,OTHER_OR_UNSPECIFIED,ARGENTINA,,,026,2026,ACTIVE,,EMPLOYED,68572.79,,,,
C0011796,INDIVIDUAL,Matías,González,,URUGUAY,CI,CI5029664,2008,MALE,URUGUAY,Río Negro,Fray Bentos,035,2026,ACTIVE,,EMPLOYED,27622.92,,,,
C0011797,INDIVIDUAL,Adrián,Acosta,,URUGUAY,CI,CI4056678,1999,MALE,URUGUAY,Lavalleja,Minas,012,2017,ACTIVE,,EMPLOYED,54439.7,,,,
C0011798,INDIVIDUAL,Noelia,Fernández,,URUGUAY,CI,CI3270311,1991,FEMALE,URUGUAY,Salto,Salto,035,2025,ACTIVE,,EMPLOYED,46205.04,,,,
C0011799,INDIVIDUAL,Christian,Cabrera,,URUGUAY,CI,CI3486843,1982,MALE,URUGUAY,Montevideo,Montevideo,025,2019,CLOSED,2026,EMPLOYED,67328.26,,,,
C0011800,INDIVIDUAL,Juan,Viera,,URUGUAY,CI,CI1768619,1956,MALE,URUGUAY,Canelones,Ciudad de la Costa,018,2006,ACTIVE,,RETIRED,28789.46,,,,
C0011801,INDIVIDUAL,Cruz,Ferreira,,URUGUAY,CI,CI4620266,1984,OTHER_OR_UNSPECIFIED,URUGUAY,Montevideo,Montevideo,025,2018,CLOSED,2019,EMPLOYED,52836.75,,,,
C0011802,INDIVIDUAL,Natalia,Rodríguez Castro,,URUGUAY,CI,CI3730418,1988,FEMALE,URUGUAY,Montevideo,Montevideo,017,2022,ACTIVE,,SELF_EMPLOYED,163719.03,,,,
C0011803,INDIVIDUAL,Silvia,Ramos,,URUGUAY,CI,CI2950010,1951,FEMALE,URUGUAY,Paysandú,Piedras Coloradas,020,2019,ACTIVE,,OTHER,40509.89,,,,
C0011804,INDIVIDUAL,Elena,García,,OTHER,CI,CI3725958,1994,FEMALE,URUGUAY,Durazno,Durazno,021,2012,CLOSED,2016,EMPLOYED,45173.72,,,,
C0011805,BUSINESS,,,Ganadera Uruguay,,RUT,RUT25690240557,,,URUGUAY,Cerro Largo,Melo,005,2024,ACTIVE,,,,AGRICULTURE,MICRO,2020,10201131.59
C0011806,INDIVIDUAL,Carolina,Méndez,,URUGUAY,CI,CI5224564,1991,FEMALE,URUGUAY,Montevideo,Montevideo,017,2010,ACTIVE,,EMPLOYED,103686.94,,,,
C0011807,INDIVIDUAL,Marta,Barrios Ferreira,,URUGUAY,CI,CI1605047,1960,FEMALE,URUGUAY,Maldonado,San Carlos,015,2016,CLOSED,2024,EMPLOYED,88245.02,,,,
C0011808,INDIVIDUAL,Mateo,Díaz,,URUGUAY,CI,CI5903914,2006,MALE,URUGUAY,Canelones,Sauce,018,2024,ACTIVE,,EMPLOYED,62319.1,,,,
C0011809,INDIVIDUAL,Fernando,Cabrera,,URUGUAY,CI,CI3132561,1965,MALE,URUGUAY,Artigas,Artigas,025,2011,CLOSED,2012,RETIRED,89256.42,,,,
C0011810,INDIVIDUAL,Sergio,Techera,,URUGUAY,CI,CI2449069,1961,MALE,URUGUAY,Tacuarembó,Ansina,004,1997,CLOSED,2008,SELF_EMPLOYED,161740.98,,,,
C0011811,BUSINESS,,,Comercial del Norte,,RUT,RUT22290578440,,,URUGUAY,Canelones,La Paz,007,1983,CLOSED,2005,,,COMMERCE,MICRO,1982,2742330.69
C0011812,INDIVIDUAL,Lucía,González,,ARGENTINA,CI,CI5798374,1994,FEMALE,URUGUAY,Montevideo,Montevideo,037,2020,ACTIVE,,EMPLOYED,89352.78,,,,
C0011813,INDIVIDUAL,Héctor,Martínez,,URUGUAY,CI,CI2098392,1965,MALE,URUGUAY,Montevideo,Montevideo,012,1999,ACTIVE,,EMPLOYED,65834.49,,,,
C0011814,INDIVIDUAL,Romina,Barrios,,URUGUAY,CI,CI3433600,1980,FEMALE,URUGUAY,Canelones,Las Piedras,020,2019,CLOSED,2023,EMPLOYED,125734.99,,,,
C0011815,INDIVIDUAL,Sergio,Cabrera,,URUGUAY,CI,CI5277176,1993,MALE,URUGUAY,Soriano,Mercedes,031,2019,CLOSED,2023,EMPLOYED,57931.52,,,,
C0011816,INDIVIDUAL,Victoria,Sosa,,URUGUAY,CI,CI2923551,1941,FEMALE,URUGUAY,Rivera,Rivera,017,2006,ACTIVE,,RETIRED,30751.84,,,,
C0011817,INDIVIDUAL,Adrián,Viera,,URUGUAY,CI,CI4901363,1984,MALE,URUGUAY,Montevideo,Montevideo,018,2020,ACTIVE,,EMPLOYED,45739.09,,,,
C0011818,BUSINESS,,,Establecimiento del Este,,RUT,RUT97481486186,,,URUGUAY,Lavalleja,Minas,012,2022,ACTIVE,,,,AGRICULTURE,SMALL,2018,10934979.87
C0011819,INDIVIDUAL,Ana,Viera,,URUGUAY,CI,CI3746569,1968,FEMALE,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,EMPLOYED,105217.16,,,,
C0011820,INDIVIDUAL,Federico,Cardozo,,URUGUAY,CI,CI2575021,1964,MALE,URUGUAY,Artigas,Artigas,011,2001,CLOSED,2010,OTHER,38797.65,,,,
C0011821,BUSINESS,,,Manufacturas Rodríguez,,RUT,RUT65832979587,,,URUGUAY,Tacuarembó,Tacuarembó,024,2026,ACTIVE,,,,INDUSTRY,MICRO,2026,2873114.23
C0011822,INDIVIDUAL,Carmen,Torres,,URUGUAY,CI,CI1866253,1960,FEMALE,URUGUAY,Canelones,La Paz,003,1997,CLOSED,2016,RETIRED,56146.87,,,,
C0011823,INDIVIDUAL,Yasmany,Ramírez,,CUBA,PASSPORT,PFK4546786,1998,MALE,URUGUAY,Salto,Salto,032,2026,ACTIVE,,EMPLOYED,75985.17,,,,
C0011824,INDIVIDUAL,Teresa,Cardozo González,,URUGUAY,CI,CI3983032,1995,FEMALE,URUGUAY,Colonia,Nueva Helvecia,027,2020,CLOSED,2024,EMPLOYED,140791.14,,,,
C0011825,INDIVIDUAL,Daniela,Ferreira Méndez,,URUGUAY,CI,CI5394180,1984,FEMALE,URUGUAY,Maldonado,Maldonado,033,2024,ACTIVE,,SELF_EMPLOYED,32096.11,,,,
C0011826,INDIVIDUAL,Daniel,Rodríguez,,URUGUAY,CI,CI1809895,1966,MALE,URUGUAY,Maldonado,Piriápolis,014,2006,ACTIVE,,SELF_EMPLOYED,84440.24,,,,
C0011827,INDIVIDUAL,Ana,Ramos,,URUGUAY,CI,CI2821811,1963,FEMALE,URUGUAY,Montevideo,Montevideo,009,1996,CLOSED,2016,RETIRED,67303.84,,,,
C0011828,INDIVIDUAL,Fernando,García,,URUGUAY,CI,CI3937360,1974,MALE,URUGUAY,Canelones,Las Piedras,023,2010,ACTIVE,,RETIRED,40687.36,,,,
C0011829,INDIVIDUAL,Tereza,Pereira Gomes,,BRAZIL,FOREIGN_ID,FLV47922568,1959,FEMALE,URUGUAY,Montevideo,Montevideo,019,2006,ACTIVE,,RETIRED,43650.34,,,,
C0011830,INDIVIDUAL,Gladys,Martínez,,URUGUAY,CI,CI3597176,1956,FEMALE,URUGUAY,Canelones,Atlántida,017,2012,CLOSED,2022,RETIRED,46607.67,,,,
C0011831,INDIVIDUAL,Javier,Martínez,,URUGUAY,CI,CI3340223,1982,MALE,URUGUAY,Rocha,Castillos,005,2002,ACTIVE,,EMPLOYED,22616.03,,,,
C0011832,INDIVIDUAL,Raúl,Méndez,,URUGUAY,CI,CI4164191,1964,MALE,URUGUAY,Montevideo,Montevideo,017,2013,CLOSED,2015,RETIRED,47153.14,,,,
C0011833,INDIVIDUAL,Andrés,González,,URUGUAY,CI,CI4108319,1972,MALE,URUGUAY,Canelones,Ciudad de la Costa,001,1992,ACTIVE,,EMPLOYED,105730.83,,,,
C0011834,BUSINESS,,,Restaurante del Norte,,RUT,RUT69188638254,,,URUGUAY,Montevideo,Montevideo,026,2026,ACTIVE,,,,TOURISM_HOSPITALITY,MICRO,1983,1008934.8
C0011835,BUSINESS,,,Comercial Pereira,,RUT,RUT99644980186,,,URUGUAY,Montevideo,Montevideo,025,2018,CLOSED,2022,,,COMMERCE,MEDIUM,2006,108922232.49
C0011836,INDIVIDUAL,Bianca,Bentancur,,URUGUAY,CI,CI5669606,2001,FEMALE,URUGUAY,Florida,Sarandí Grande,029,2024,ACTIVE,,EMPLOYED,50958.11,,,,
C0011837,INDIVIDUAL,Daniela,Rodríguez,,URUGUAY,CI,CI5546110,1993,FEMALE,URUGUAY,Montevideo,Montevideo,026,2021,ACTIVE,,EMPLOYED,34609.63,,,,
C0011838,INDIVIDUAL,Pablo,Cabrera,,URUGUAY,CI,CI4873017,1989,MALE,URUGUAY,Montevideo,Montevideo,019,2024,ACTIVE,,UNEMPLOYED,54818.12,,,,
C0011839,BUSINESS,,,Posada Castro,,RUT,RUT15687318549,,,URUGUAY,Montevideo,Montevideo,019,2014,CLOSED,2023,,,TOURISM_HOSPITALITY,MICRO,1963,4692565.6
C0011840,INDIVIDUAL,Daniel,Suárez,,URUGUAY,CI,CI5446013,1980,MALE,URUGUAY,Tacuarembó,Tacuarembó,036,2021,ACTIVE,,SELF_EMPLOYED,54905.28,,,,
C0011841,INDIVIDUAL,Benjamín,Méndez,,URUGUAY,CI,CI5499824,1995,MALE,URUGUAY,Paysandú,Paysandú,032,2017,CLOSED,2026,EMPLOYED,33906.24,,,,
C0011842,INDIVIDUAL,Julieta,Méndez,,URUGUAY,CI,CI5645902,2001,FEMALE,URUGUAY,Montevideo,Montevideo,030,2026,ACTIVE,,STUDENT,15182.59,,,,
C0011843,BUSINESS,,,Hotel González,,RUT,RUT47063206351,,,URUGUAY,Florida,Florida,021,2026,ACTIVE,,,,TOURISM_HOSPITALITY,SMALL,2025,63021891.63
C0011844,BUSINESS,,,Industrias Martínez,,RUT,RUT23781989138,,,URUGUAY,Montevideo,Montevideo,026,2023,ACTIVE,,,,INDUSTRY,MICRO,1995,40566766.74
C0011845,INDIVIDUAL,Norma,Machado,,URUGUAY,CI,CI3122106,1964,FEMALE,URUGUAY,Rivera,Rivera,001,1989,ACTIVE,,EMPLOYED,78334.8,,,,
C0011846,INDIVIDUAL,Graciela,Techera,,URUGUAY,CI,CI5574397,2003,FEMALE,URUGUAY,Soriano,Dolores,031,2024,ACTIVE,,EMPLOYED,97585.29,,,,
C0011847,BUSINESS,,,Distribuidora Araújo,,RUT,RUT30976011659,,,URUGUAY,Montevideo,Montevideo,037,2024,CLOSED,2024,,,COMMERCE,MICRO,2019,14269081.89
C0011848,INDIVIDUAL,Sandra,Méndez,,URUGUAY,CI,CI4263913,1993,FEMALE,URUGUAY,Canelones,Toledo,023,2023,ACTIVE,,EMPLOYED,80384.03,,,,
C0011849,INDIVIDUAL,Nélida,Silva,,URUGUAY,CI,CI2601918,1973,FEMALE,URUGUAY,Montevideo,Montevideo,017,2008,ACTIVE,,EMPLOYED,48017.93,,,,
C0011850,INDIVIDUAL,Daniela,Olivera,,URUGUAY,CI,CI4394178,1992,FEMALE,URUGUAY,Canelones,Las Piedras,023,2015,CLOSED,2025,EMPLOYED,37889.77,,,,
C0011851,INDIVIDUAL,Natalia,Martínez,,URUGUAY,CI,CI4927790,2001,FEMALE,URUGUAY,Cerro Largo,Melo,005,2026,ACTIVE,,EMPLOYED,75766.87,,,,
C0011852,INDIVIDUAL,María,Barrios,,URUGUAY,CI,CI2615822,1949,FEMALE,URUGUAY,Rocha,Lascano,008,1995,ACTIVE,,SELF_EMPLOYED,243698.77,,,,
C0011853,INDIVIDUAL,Graciela,Méndez,,URUGUAY,CI,CI1768338,1952,FEMALE,URUGUAY,Canelones,Pando,020,2019,ACTIVE,,EMPLOYED,163776.08,,,,
C0011854,INDIVIDUAL,Matías,Ferreira,,URUGUAY,CI,CI4133205,1982,MALE,URUGUAY,Maldonado,Piriápolis,004,2025,ACTIVE,,EMPLOYED,108299.52,,,,
C0011855,INDIVIDUAL,Pablo,Pereira Cabrera,,URUGUAY,CI,CI1746945,1972,MALE,URUGUAY,Rocha,Rocha,009,1995,CLOSED,2009,EMPLOYED,196592.33,,,,
C0011856,BUSINESS,,,Industrias Oriental,,RUT,RUT52382074355,,,URUGUAY,Cerro Largo,Río Branco,010,2009,ACTIVE,,,,INDUSTRY,MICRO,2006,546521.54
C0011857,INDIVIDUAL,Cecilia,Rodríguez Barrios,,URUGUAY,CI,CI5331680,1991,FEMALE,URUGUAY,San José,Ciudad del Plata,011,2024,ACTIVE,,EMPLOYED,44001.82,,,,
C0011858,INDIVIDUAL,María Eugenia,Viera,,URUGUAY,CI,CI5724581,1996,FEMALE,URUGUAY,Durazno,Carlos Reyles,025,2026,ACTIVE,,UNEMPLOYED,17398.69,,,,
C0011859,BUSINESS,,,Establecimiento Pérez,,RUT,RUT51144777336,,,URUGUAY,Tacuarembó,Tacuarembó,007,1997,CLOSED,2025,,,AGRICULTURE,SMALL,1978,43545096.91
C0011860,INDIVIDUAL,Alicia,Pereira,,URUGUAY,CI,CI2805902,1969,FEMALE,URUGUAY,Montevideo,Montevideo,001,1998,CLOSED,2005,SELF_EMPLOYED,106427.63,,,,
C0011861,BUSINESS,,,Establecimiento del Sur,,RUT,RUT20565365136,,,URUGUAY,Canelones,Ciudad de la Costa,028,2023,ACTIVE,,,,AGRICULTURE,MICRO,1993,8717033.87
C0011862,INDIVIDUAL,Patricia,Torres,,URUGUAY,CI,CI3912927,1947,FEMALE,URUGUAY,San José,Libertad,020,2014,ACTIVE,,RETIRED,41784.03,,,,
C0011863,INDIVIDUAL,Noel,Cardozo,,URUGUAY,CI,CI3960892,1978,OTHER_OR_UNSPECIFIED,URUGUAY,Artigas,Artigas,020,2008,ACTIVE,,EMPLOYED,69080.06,,,,
C0011864,BUSINESS,,,Consultora Pérez,,RUT,RUT74053572217,,,URUGUAY,Maldonado,Punta del Este,014,2026,ACTIVE,,,,PROFESSIONAL_SERVICES,SMALL,2025,8496619.11
C0011865,INDIVIDUAL,Marcelo,Viera,,URUGUAY,CI,CI2995442,1977,MALE,URUGUAY,Canelones,Pando,018,2022,ACTIVE,,EMPLOYED,84516.54,,,,
C0011866,BUSINESS,,,Transportes González,,RUT,RUT45545264665,,,URUGUAY,Cerro Largo,Melo,005,2019,ACTIVE,,,,TRANSPORT_LOGISTICS,SMALL,2009,59571712.3
C0011867,INDIVIDUAL,Florencia,Méndez Barrios,,URUGUAY,CI,CI4210116,1970,FEMALE,URUGUAY,Tacuarembó,Tacuarembó,013,1999,CLOSED,2015,EMPLOYED,110922.47,,,,
C0011868,INDIVIDUAL,Luis,Ferreira Cabrera,,URUGUAY,CI,CI4530681,2000,MALE,URUGUAY,Cerro Largo,Río Branco,010,2018,ACTIVE,,SELF_EMPLOYED,137536.9,,,,
C0011869,INDIVIDUAL,Marcelo,Bentancur,,URUGUAY,CI,CI2834608,1976,MALE,URUGUAY,Montevideo,Montevideo,005,1999,ACTIVE,,SELF_EMPLOYED,43565.08,,,,
C0011870,INDIVIDUAL,Washington,Gómez,,URUGUAY,CI,CI3343714,1963,MALE,URUGUAY,Montevideo,Montevideo,008,1997,ACTIVE,,EMPLOYED,167211.36,,,,
C0011871,INDIVIDUAL,Matías,Díaz,,URUGUAY,CI,CI4700566,2005,MALE,URUGUAY,Lavalleja,Solís de Mataojo,003,2023,ACTIVE,,STUDENT,15526.31,,,,
C0011872,BUSINESS,,,Ganadera del Norte,,RUT,RUT69178149821,,,URUGUAY,Montevideo,Montevideo,026,2020,CLOSED,2024,,,AGRICULTURE,SMALL,2016,31459457.8
C0011873,INDIVIDUAL,Rosa,Viera,,URUGUAY,CI,CI4692650,1981,FEMALE,URUGUAY,Canelones,Las Piedras,018,2006,ACTIVE,,SELF_EMPLOYED,77271.18,,,,
C0011874,INDIVIDUAL,Diego,Rodríguez,,URUGUAY,CI,CI3137182,1984,MALE,URUGUAY,Canelones,Pando,018,2019,CLOSED,2024,EMPLOYED,35217.01,,,,
C0011875,INDIVIDUAL,Alfredo,Machado,,URUGUAY,CI,CI3306987,1975,MALE,URUGUAY,Salto,San Antonio,001,1998,CLOSED,2016,OTHER,91130.77,,,,
C0011876,INDIVIDUAL,José,García,,URUGUAY,CI,CI2658977,1979,MALE,URUGUAY,Lavalleja,Minas,012,2012,CLOSED,2022,EMPLOYED,45794.57,,,,
C0011877,INDIVIDUAL,Clara,Castro,,URUGUAY,CI,CI2793472,1991,FEMALE,URUGUAY,Canelones,Ciudad de la Costa,023,2019,ACTIVE,,SELF_EMPLOYED,89348.55,,,,
C0011878,INDIVIDUAL,Sandra,González,,URUGUAY,CI,CI2784603,1963,FEMALE,URUGUAY,Tacuarembó,Tacuarembó,024,2023,ACTIVE,,SELF_EMPLOYED,21893.55,,,,
C0011879,INDIVIDUAL,Gabriela,Rodrigues,,BRAZIL,FOREIGN_ID,FMY45219706,1984,FEMALE,URUGUAY,Artigas,Artigas,014,2016,ACTIVE,,EMPLOYED,60957.09,,,,
C0011880,INDIVIDUAL,Rogério,Lima,,BRAZIL,FOREIGN_ID,FNF21534213,1959,MALE,URUGUAY,San José,San José de Mayo,030,2017,ACTIVE,,SELF_EMPLOYED,261440.2,,,,
C0011881,INDIVIDUAL,Alberto,Ferreira,,URUGUAY,CI,CI2139471,1959,MALE,URUGUAY,Montevideo,Montevideo,026,2026,ACTIVE,,SELF_EMPLOYED,110404.3,,,,
C0011882,INDIVIDUAL,Ignacio,González,,URUGUAY,CI,CI5733211,1995,MALE,URUGUAY,Florida,Florida,029,2026,ACTIVE,,EMPLOYED,53247.39,,,,
C0011883,INDIVIDUAL,Marta,García,,URUGUAY,CI,CI3856567,1955,FEMALE,URUGUAY,Paysandú,Paysandú,016,2013,ACTIVE,,RETIRED,38202.72,,,,
C0011884,INDIVIDUAL,Emiliano,Bentancur,,URUGUAY,CI,CI2968896,1984,MALE,URUGUAY,Canelones,Las Piedras,023,2018,ACTIVE,,EMPLOYED,37068.85,,,,
C0011885,INDIVIDUAL,Carlos,Pérez,,URUGUAY,CI,CI3148541,1960,MALE,URUGUAY,Rocha,Chuy,009,1996,ACTIVE,,EMPLOYED,49373.92,,,,
C0011886,INDIVIDUAL,Norma,Pérez,,URUGUAY,CI,CI4345433,1975,FEMALE,URUGUAY,Flores,Trinidad,002,1994,ACTIVE,,EMPLOYED,78593.04,,,,
C0011887,INDIVIDUAL,Facundo,González,,URUGUAY,CI,CI5593595,2006,MALE,URUGUAY,Montevideo,Montevideo,019,2024,ACTIVE,,STUDENT,22221.32,,,,
C0011888,INDIVIDUAL,Roberto,Torres Cardozo,,URUGUAY,CI,CI2671292,1966,MALE,URUGUAY,Canelones,La Paz,030,2024,ACTIVE,,UNEMPLOYED,18829.2,,,,
C0011889,INDIVIDUAL,Juan,Machado,,URUGUAY,CI,CI3716635,1995,MALE,URUGUAY,Rivera,Rivera,022,2023,ACTIVE,,EMPLOYED,92340.42,,,,
C0011890,INDIVIDUAL,Marcelo,Suárez,,URUGUAY,CI,CI4652539,1972,MALE,URUGUAY,Montevideo,Montevideo,017,2014,ACTIVE,,EMPLOYED,134722.8,,,,
C0011891,BUSINESS,,,Manufacturas Uruguay,,RUT,RUT72740345243,,,URUGUAY,Florida,Fray Marcos,021,2011,ACTIVE,,,,INDUSTRY,MEDIUM,2003,26980058.95
C0011892,INDIVIDUAL,Gonzalo,Cardozo,,URUGUAY,CI,CI3302404,1980,MALE,URUGUAY,Canelones,Pando,002,2010,CLOSED,2023,EMPLOYED,73209.81,,,,
C0011893,INDIVIDUAL,Jimena,Machado,,URUGUAY,CI,CI3568052,1993,FEMALE,URUGUAY,Cerro Largo,Melo,005,2011,CLOSED,2017,EMPLOYED,21275.43,,,,
C0011894,INDIVIDUAL,Agustín,Machado,,URUGUAY,CI,CI4631885,2005,MALE,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,EMPLOYED,97089.63,,,,
C0011895,INDIVIDUAL,Soledad,Moreira Bentancur,,URUGUAY,CI,CI2945694,1981,FEMALE,URUGUAY,Maldonado,Maldonado,026,2019,ACTIVE,,EMPLOYED,68441.37,,,,
C0011896,INDIVIDUAL,Lorena,Pereira,,URUGUAY,CI,CI2663209,1978,FEMALE,URUGUAY,Montevideo,Montevideo,009,2004,CLOSED,2023,EMPLOYED,78153.53,,,,
C0011897,INDIVIDUAL,Washington,Acosta,,URUGUAY,CI,CI4039476,1974,MALE,OTHER,,,018,2011,ACTIVE,,EMPLOYED,29413.21,,,,
C0011898,INDIVIDUAL,Rosa,Olivera,,URUGUAY,CI,CI3025916,1955,FEMALE,URUGUAY,Durazno,Sarandí del Yí,003,1985,ACTIVE,,RETIRED,65585.06,,,,
C0011899,INDIVIDUAL,Ramón,Romero,,VENEZUELA,CI,CI2373804,1953,MALE,URUGUAY,Montevideo,Montevideo,026,2022,ACTIVE,,EMPLOYED,45787.91,,,,
C0011900,INDIVIDUAL,Genesis,González,,VENEZUELA,PASSPORT,PLO4196454,2001,FEMALE,URUGUAY,Treinta y Tres,Treinta y Tres,010,2026,ACTIVE,,EMPLOYED,61570.19,,,,
C0011901,BUSINESS,,,Industrial Montevideo,,RUT,RUT99469810503,,,URUGUAY,Montevideo,Montevideo,017,2006,CLOSED,2018,,,INDUSTRY,SMALL,1997,28275326.86
C0011902,INDIVIDUAL,Leonardo,Méndez,,URUGUAY,CI,CI3237298,1978,MALE,URUGUAY,Montevideo,Montevideo,026,2020,CLOSED,2023,SELF_EMPLOYED,108103.89,,,,
