card_id,customer_id,product_id,linked_account_id,issue_year,card_status,closing_year,issue_channel
K0016527,C0005728,P009,A0014035,2022,ACTIVE,,REMOTE_ASSISTED
K0016528,C0005733,P010,,2022,ACTIVE,,DIGITAL
K0016529,C0005758,P009,A0014036,2022,CLOSED,2026,DIGITAL
K0016530,C0005762,P009,A0014037,2022,ACTIVE,,BRANCH
K0016531,C0005785,P010,,2022,CLOSED,2025,BRANCH
K0016532,C0005799,P009,A0014039,2022,CLOSED,2024,BRANCH
K0016533,C0005833,P009,A0012906,2022,CLOSED,2024,BRANCH
K0016534,C0005833,P009,A0014040,2022,CLOSED,2024,BRANCH
K0016535,C0005833,P011,,2022,CLOSED,2023,REMOTE_ASSISTED
K0016536,C0005874,P009,A0003766,2022,CLOSED,2026,BRANCH
K0016537,C0005886,P009,A0014042,2022,CLOSED,2022,REMOTE_ASSISTED
K0016538,C0005907,P009,A0014043,2022,ACTIVE,,DIGITAL
K0016539,C0005907,P009,A0014044,2022,ACTIVE,,DIGITAL
K0016540,C0005930,P010,,2022,ACTIVE,,DIGITAL
K0016541,C0005944,P009,A0003818,2022,CLOSED,2026,DIGITAL
K0016542,C0005952,P009,A0014046,2022,CLOSED,2023,DIGITAL
K0016543,C0005956,P009,A0014047,2022,ACTIVE,,BRANCH
K0016544,C0005960,P009,A0014048,2022,CLOSED,2025,DIGITAL
K0016545,C0005964,P010,,2022,ACTIVE,,BRANCH
K0016546,C0005985,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016547,C0006000,P010,,2022,ACTIVE,,BRANCH
K0016548,C0006012,P009,A0014051,2022,ACTIVE,,DIGITAL
K0016549,C0006024,P009,A0014052,2022,CLOSED,2026,BRANCH
K0016550,C0006024,P011,,2022,ACTIVE,,DIGITAL
K0016551,C0006028,P011,,2022,ACTIVE,,BRANCH
K0016552,C0006045,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016553,C0006073,P010,,2022,CLOSED,2024,DIGITAL
K0016554,C0006090,P011,,2022,CLOSED,2024,DIGITAL
K0016555,C0006124,P009,A0014053,2022,CLOSED,2026,DIGITAL
K0016556,C0006125,P011,,2022,CLOSED,2024,REMOTE_ASSISTED
K0016557,C0006146,P011,,2022,CLOSED,2023,REMOTE_ASSISTED
K0016558,C0006158,P009,A0014054,2022,CLOSED,2022,DIGITAL
K0016559,C0006159,P011,,2022,ACTIVE,,DIGITAL
K0016560,C0006162,P009,A0014055,2022,CLOSED,2023,DIGITAL
K0016561,C0006170,P011,,2022,CLOSED,2026,REMOTE_ASSISTED
K0016562,C0006176,P010,,2022,ACTIVE,,DIGITAL
K0016563,C0006180,P009,A0014056,2022,ACTIVE,,DIGITAL
K0016564,C0006190,P010,,2022,CLOSED,2023,DIGITAL
K0016565,C0006200,P009,A0014058,2022,ACTIVE,,BRANCH
K0016566,C0006200,P011,,2022,CLOSED,2025,BRANCH
K0016567,C0006209,P009,A0014059,2022,ACTIVE,,DIGITAL
K0016568,C0006216,P011,,2022,CLOSED,2023,DIGITAL
K0016569,C0006219,P009,A0014060,2022,ACTIVE,,DIGITAL
K0016570,C0006238,P009,A0014061,2022,ACTIVE,,DIGITAL
K0016571,C0006241,P009,A0014062,2022,ACTIVE,,REMOTE_ASSISTED
K0016572,C0006269,P009,A0014063,2022,CLOSED,2022,BRANCH
K0016573,C0006289,P009,A0014065,2022,ACTIVE,,DIGITAL
K0016574,C0006303,P009,A0014067,2022,CLOSED,2022,REMOTE_ASSISTED
K0016575,C0006303,P010,,2022,ACTIVE,,DIGITAL
K0016576,C0006308,P010,,2022,ACTIVE,,BRANCH
K0016577,C0006321,P009,A0014068,2022,ACTIVE,,DIGITAL
K0016578,C0006321,P010,,2022,CLOSED,2026,DIGITAL
K0016579,C0006323,P009,A0014069,2022,ACTIVE,,DIGITAL
K0016580,C0006324,P009,A0014071,2022,ACTIVE,,DIGITAL
K0016581,C0006327,P009,A0014072,2022,CLOSED,2022,REMOTE_ASSISTED
K0016582,C0006328,P010,,2022,ACTIVE,,BRANCH
K0016583,C0006337,P010,,2022,CLOSED,2025,DIGITAL
K0016584,C0006355,P009,A0014073,2022,CLOSED,2024,BRANCH
K0016585,C0006355,P011,,2022,CLOSED,2024,DIGITAL
K0016586,C0006360,P009,A0014074,2022,CLOSED,2024,DIGITAL
K0016587,C0006366,P009,A0012934,2022,CLOSED,2023,REMOTE_ASSISTED
K0016588,C0006370,P009,A0012935,2022,ACTIVE,,DIGITAL
K0016589,C0006371,P009,A0014075,2022,ACTIVE,,REMOTE_ASSISTED
K0016590,C0006371,P010,,2022,ACTIVE,,DIGITAL
K0016591,C0006380,P011,,2022,CLOSED,2026,BRANCH
K0016592,C0006394,P009,A0014076,2022,ACTIVE,,BRANCH
K0016593,C0006399,P010,,2022,CLOSED,2022,DIGITAL
K0016594,C0006410,P009,A0004062,2022,CLOSED,2024,DIGITAL
K0016595,C0006424,P009,A0012938,2022,ACTIVE,,BRANCH
K0016596,C0006429,P010,,2022,ACTIVE,,BRANCH
K0016597,C0006436,P009,A0014078,2022,ACTIVE,,REMOTE_ASSISTED
K0016598,C0006473,P009,A0012940,2022,CLOSED,2025,REMOTE_ASSISTED
K0016599,C0006473,P011,,2022,ACTIVE,,DIGITAL
K0016600,C0006479,P010,,2022,CLOSED,2022,BRANCH
K0016601,C0006482,P010,,2022,CLOSED,2023,DIGITAL
K0016602,C0006484,P009,A0014079,2022,ACTIVE,,BRANCH
K0016603,C0006513,P010,,2022,ACTIVE,,BRANCH
K0016604,C0006529,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016605,C0006543,P009,A0014081,2022,CLOSED,2023,DIGITAL
K0016606,C0006544,P009,A0014082,2022,ACTIVE,,REMOTE_ASSISTED
K0016607,C0006552,P009,A0014083,2022,ACTIVE,,DIGITAL
K0016608,C0006553,P009,A0014084,2022,ACTIVE,,BRANCH
K0016609,C0006558,P009,A0014085,2022,CLOSED,2025,BRANCH
K0016610,C0006579,P009,A0014088,2022,CLOSED,2022,REMOTE_ASSISTED
K0016611,C0006590,P009,A0014089,2022,ACTIVE,,DIGITAL
K0016612,C0006603,P010,,2022,CLOSED,2024,BRANCH
K0016613,C0006625,P009,A0004188,2022,ACTIVE,,BRANCH
K0016614,C0006633,P009,A0012945,2022,CLOSED,2022,BRANCH
K0016615,C0006635,P009,A0014090,2022,CLOSED,2026,DIGITAL
K0016616,C0006635,P010,,2022,CLOSED,2025,DIGITAL
K0016617,C0006648,P011,,2022,CLOSED,2025,DIGITAL
K0016618,C0006651,P009,A0014091,2022,CLOSED,2023,DIGITAL
K0016619,C0006665,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016620,C0006675,P010,,2022,ACTIVE,,BRANCH
K0016621,C0006685,P009,A0014092,2022,CLOSED,2025,DIGITAL
K0016622,C0006685,P010,,2022,CLOSED,2025,DIGITAL
K0016623,C0006690,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016624,C0006693,P011,,2022,ACTIVE,,BRANCH
K0016625,C0006701,P011,,2022,CLOSED,2025,BRANCH
K0016626,C0006703,P010,,2022,CLOSED,2024,REMOTE_ASSISTED
K0016627,C0006704,P011,,2022,ACTIVE,,BRANCH
K0016628,C0006705,P009,A0014093,2022,CLOSED,2026,BRANCH
K0016629,C0006723,P009,A0014094,2022,ACTIVE,,REMOTE_ASSISTED
K0016630,C0006723,P011,,2022,ACTIVE,,BRANCH
K0016631,C0006725,P009,A0014095,2022,ACTIVE,,BRANCH
K0016632,C0006725,P009,A0014096,2022,ACTIVE,,REMOTE_ASSISTED
K0016633,C0006725,P010,,2022,ACTIVE,,BRANCH
K0016634,C0006742,P009,A0004262,2022,ACTIVE,,DIGITAL
K0016635,C0006746,P009,A0014097,2022,ACTIVE,,BRANCH
K0016636,C0006746,P009,A0014098,2022,ACTIVE,,DIGITAL
K0016637,C0006764,P009,A0014099,2022,CLOSED,2022,DIGITAL
K0016638,C0006766,P010,,2022,CLOSED,2025,DIGITAL
K0016639,C0006767,P009,A0014101,2022,ACTIVE,,REMOTE_ASSISTED
K0016640,C0006767,P011,,2022,ACTIVE,,DIGITAL
K0016641,C0006768,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016642,C0006780,P009,A0014102,2022,CLOSED,2023,BRANCH
K0016643,C0006821,P009,A0014103,2022,CLOSED,2025,BRANCH
K0016644,C0006823,P009,A0014104,2022,CLOSED,2025,DIGITAL
K0016645,C0006824,P009,A0014105,2022,CLOSED,2026,DIGITAL
K0016646,C0006832,P009,A0014106,2022,ACTIVE,,REMOTE_ASSISTED
K0016647,C0006832,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016648,C0006833,P010,,2022,CLOSED,2024,DIGITAL
K0016649,C0006837,P010,,2022,CLOSED,2022,REMOTE_ASSISTED
K0016650,C0006839,P009,A0014107,2022,CLOSED,2025,BRANCH
K0016651,C0006850,P011,,2022,ACTIVE,,DIGITAL
K0016652,C0006851,P010,,2022,CLOSED,2025,BRANCH
K0016653,C0006859,P009,A0014108,2022,ACTIVE,,BRANCH
K0016654,C0006870,P009,A0014109,2022,CLOSED,2025,REMOTE_ASSISTED
K0016655,C0006891,P010,,2022,CLOSED,2024,REMOTE_ASSISTED
K0016656,C0006896,P009,A0004349,2022,CLOSED,2022,BRANCH
K0016657,C0006902,P010,,2022,CLOSED,2026,REMOTE_ASSISTED
K0016658,C0006910,P009,A0014110,2022,CLOSED,2025,DIGITAL
K0016659,C0006926,P010,,2022,ACTIVE,,BRANCH
K0016660,C0006928,P009,A0014111,2022,ACTIVE,,BRANCH
K0016661,C0006941,P009,A0014113,2022,ACTIVE,,DIGITAL
K0016662,C0006985,P009,A0014114,2022,ACTIVE,,BRANCH
K0016663,C0006990,P010,,2022,ACTIVE,,DIGITAL
K0016664,C0007006,P011,,2022,ACTIVE,,BRANCH
K0016665,C0007007,P009,A0014115,2022,ACTIVE,,DIGITAL
K0016666,C0007007,P010,,2022,ACTIVE,,DIGITAL
K0016667,C0007008,P010,,2022,ACTIVE,,BRANCH
K0016668,C0007015,P009,A0014116,2022,CLOSED,2026,REMOTE_ASSISTED
K0016669,C0007024,P009,A0004423,2022,ACTIVE,,DIGITAL
K0016670,C0007024,P011,,2022,ACTIVE,,DIGITAL
K0016671,C0007039,P009,A0014117,2022,ACTIVE,,DIGITAL
K0016672,C0007043,P009,A0014118,2022,CLOSED,2026,REMOTE_ASSISTED
K0016673,C0007054,P009,A0012967,2022,ACTIVE,,BRANCH
K0016674,C0007055,P009,A0014119,2022,CLOSED,2025,BRANCH
K0016675,C0007063,P009,A0014120,2022,CLOSED,2026,DIGITAL
K0016676,C0007073,P009,A0014121,2022,CLOSED,2023,BRANCH
K0016677,C0007112,P010,,2022,CLOSED,2026,REMOTE_ASSISTED
K0016678,C0007120,P010,,2022,CLOSED,2023,BRANCH
K0016679,C0007123,P010,,2022,CLOSED,2022,DIGITAL
K0016680,C0007129,P009,A0014123,2022,ACTIVE,,DIGITAL
K0016681,C0007131,P010,,2022,ACTIVE,,BRANCH
K0016682,C0007159,P010,,2022,ACTIVE,,DIGITAL
K0016683,C0007162,P009,A0012973,2022,CLOSED,2025,BRANCH
K0016684,C0007165,P009,A0014124,2022,CLOSED,2024,BRANCH
K0016685,C0007171,P010,,2022,ACTIVE,,BRANCH
K0016686,C0007173,P009,A0004504,2022,CLOSED,2022,BRANCH
K0016687,C0007189,P010,,2022,ACTIVE,,DIGITAL
K0016688,C0007192,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016689,C0007202,P010,,2022,CLOSED,2022,REMOTE_ASSISTED
K0016690,C0007207,P010,,2022,ACTIVE,,BRANCH
K0016691,C0007208,P010,,2022,ACTIVE,,BRANCH
K0016692,C0007217,P009,A0014126,2022,ACTIVE,,DIGITAL
K0016693,C0007217,P010,,2022,CLOSED,2022,DIGITAL
K0016694,C0007218,P009,A0014127,2022,ACTIVE,,BRANCH
K0016695,C0007223,P009,A0014128,2022,CLOSED,2025,REMOTE_ASSISTED
K0016696,C0007224,P009,A0014129,2022,ACTIVE,,DIGITAL
K0016697,C0007227,P009,A0014130,2022,CLOSED,2023,DIGITAL
K0016698,C0007249,P009,A0004564,2022,ACTIVE,,REMOTE_ASSISTED
K0016699,C0007259,P009,A0014132,2022,CLOSED,2023,BRANCH
K0016700,C0007259,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016701,C0007279,P009,A0014134,2022,CLOSED,2026,BRANCH
K0016702,C0007315,P010,,2022,CLOSED,2024,DIGITAL
K0016703,C0007316,P010,,2022,ACTIVE,,DIGITAL
K0016704,C0007318,P009,A0014135,2022,ACTIVE,,BRANCH
K0016705,C0007318,P010,,2022,ACTIVE,,DIGITAL
K0016706,C0007336,P009,A0014136,2022,ACTIVE,,DIGITAL
K0016707,C0007345,P009,A0014137,2022,CLOSED,2026,REMOTE_ASSISTED
K0016708,C0007348,P009,A0014138,2022,ACTIVE,,BRANCH
K0016709,C0007355,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016710,C0007358,P009,A0014139,2022,ACTIVE,,BRANCH
K0016711,C0007358,P009,A0014140,2022,CLOSED,2025,DIGITAL
K0016712,C0007358,P010,,2022,ACTIVE,,DIGITAL
K0016713,C0007362,P011,,2022,CLOSED,2025,BRANCH
K0016714,C0007370,P009,A0012983,2022,ACTIVE,,BRANCH
K0016715,C0007388,P009,A0014141,2022,ACTIVE,,BRANCH
K0016716,C0007389,P010,,2022,CLOSED,2023,BRANCH
K0016717,C0007390,P009,A0004660,2022,CLOSED,2024,BRANCH
K0016718,C0007390,P011,,2022,ACTIVE,,BRANCH
K0016719,C0007391,P010,,2022,ACTIVE,,BRANCH
K0016720,C0007397,P010,,2022,ACTIVE,,BRANCH
K0016721,C0007399,P010,,2022,CLOSED,2026,DIGITAL
K0016722,C0007414,P010,,2022,ACTIVE,,BRANCH
K0016723,C0007415,P009,A0014143,2022,CLOSED,2023,DIGITAL
K0016724,C0007415,P010,,2022,CLOSED,2023,DIGITAL
K0016725,C0007432,P009,A0012990,2022,CLOSED,2024,BRANCH
K0016726,C0007434,P010,,2022,ACTIVE,,DIGITAL
K0016727,C0007471,P009,A0014145,2022,ACTIVE,,DIGITAL
K0016728,C0007471,P010,,2022,ACTIVE,,DIGITAL
K0016729,C0007491,P010,,2022,ACTIVE,,BRANCH
K0016730,C0007492,P009,A0014146,2022,ACTIVE,,REMOTE_ASSISTED
K0016731,C0007499,P009,A0012992,2022,ACTIVE,,BRANCH
K0016732,C0007500,P010,,2022,ACTIVE,,DIGITAL
K0016733,C0007507,P010,,2022,ACTIVE,,DIGITAL
K0016734,C0007512,P011,,2022,CLOSED,2022,BRANCH
K0016735,C0007520,P010,,2022,CLOSED,2026,BRANCH
K0016736,C0007529,P009,A0014147,2022,CLOSED,2023,REMOTE_ASSISTED
K0016737,C0007537,P009,A0014148,2022,ACTIVE,,BRANCH
K0016738,C0007537,P010,,2022,ACTIVE,,BRANCH
K0016739,C0007538,P010,,2022,CLOSED,2026,BRANCH
K0016740,C0007539,P009,A0014149,2022,CLOSED,2022,REMOTE_ASSISTED
K0016741,C0007539,P009,A0014150,2022,CLOSED,2025,DIGITAL
K0016742,C0007543,P010,,2022,ACTIVE,,DIGITAL
K0016743,C0007568,P011,,2022,ACTIVE,,DIGITAL
K0016744,C0007569,P009,A0014151,2022,ACTIVE,,BRANCH
K0016745,C0007574,P009,A0014152,2022,CLOSED,2024,DIGITAL
K0016746,C0007574,P011,,2022,ACTIVE,,DIGITAL
K0016747,C0007584,P009,A0014153,2022,ACTIVE,,DIGITAL
K0016748,C0007584,P010,,2022,ACTIVE,,BRANCH
K0016749,C0007598,P010,,2022,ACTIVE,,BRANCH
K0016750,C0007606,P009,A0014154,2022,ACTIVE,,REMOTE_ASSISTED
K0016751,C0007612,P010,,2022,ACTIVE,,DIGITAL
K0016752,C0007613,P009,A0014155,2022,CLOSED,2022,DIGITAL
K0016753,C0007613,P010,,2022,CLOSED,2025,DIGITAL
K0016754,C0007617,P009,A0014156,2022,ACTIVE,,DIGITAL
K0016755,C0007628,P010,,2022,ACTIVE,,BRANCH
K0016756,C0007633,P009,A0014157,2022,ACTIVE,,DIGITAL
K0016757,C0007635,P010,,2022,ACTIVE,,DIGITAL
K0016758,C0007651,P009,A0014159,2022,ACTIVE,,REMOTE_ASSISTED
K0016759,C0007651,P009,A0014160,2022,CLOSED,2025,REMOTE_ASSISTED
K0016760,C0007670,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016761,C0007698,P009,A0014161,2022,ACTIVE,,DIGITAL
K0016762,C0007698,P009,A0014162,2022,ACTIVE,,REMOTE_ASSISTED
K0016763,C0007699,P009,A0014163,2022,CLOSED,2023,BRANCH
K0016764,C0007702,P009,A0014164,2022,CLOSED,2023,BRANCH
K0016765,C0007729,P009,A0014168,2022,ACTIVE,,BRANCH
K0016766,C0007729,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016767,C0007732,P011,,2022,CLOSED,2024,DIGITAL
K0016768,C0007744,P009,A0014170,2022,CLOSED,2023,DIGITAL
K0016769,C0007744,P009,A0014171,2022,ACTIVE,,DIGITAL
K0016770,C0007747,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016771,C0007752,P009,A0014172,2022,CLOSED,2026,DIGITAL
K0016772,C0007759,P011,,2022,ACTIVE,,BRANCH
K0016773,C0007780,P010,,2022,ACTIVE,,DIGITAL
K0016774,C0007783,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016775,C0007795,P009,A0014173,2022,CLOSED,2022,BRANCH
K0016776,C0007798,P009,A0014174,2022,CLOSED,2025,DIGITAL
K0016777,C0007823,P009,A0014175,2022,CLOSED,2026,DIGITAL
K0016778,C0007825,P010,,2022,ACTIVE,,DIGITAL
K0016779,C0007832,P009,A0014177,2022,ACTIVE,,BRANCH
K0016780,C0007844,P010,,2022,CLOSED,2025,DIGITAL
K0016781,C0007846,P009,A0014178,2022,CLOSED,2025,BRANCH
K0016782,C0007846,P010,,2022,CLOSED,2025,BRANCH
K0016783,C0007851,P010,,2022,ACTIVE,,BRANCH
K0016784,C0007857,P009,A0014180,2022,ACTIVE,,DIGITAL
K0016785,C0007861,P009,A0014182,2022,ACTIVE,,BRANCH
K0016786,C0007861,P010,,2022,ACTIVE,,BRANCH
K0016787,C0007867,P009,A0014183,2022,ACTIVE,,DIGITAL
K0016788,C0007867,P010,,2022,ACTIVE,,BRANCH
K0016789,C0007868,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016790,C0007869,P011,,2022,CLOSED,2024,REMOTE_ASSISTED
K0016791,C0007870,P009,A0014185,2022,CLOSED,2025,REMOTE_ASSISTED
K0016792,C0007877,P010,,2022,CLOSED,2022,BRANCH
K0016793,C0007883,P010,,2022,ACTIVE,,BRANCH
K0016794,C0007904,P009,A0014186,2022,ACTIVE,,BRANCH
K0016795,C0007908,P011,,2022,CLOSED,2026,BRANCH
K0016796,C0007913,P009,A0014187,2022,CLOSED,2023,DIGITAL
K0016797,C0007924,P009,A0014188,2022,ACTIVE,,DIGITAL
K0016798,C0007927,P009,A0013019,2022,CLOSED,2025,BRANCH
K0016799,C0007932,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016800,C0007935,P009,A0014190,2022,ACTIVE,,DIGITAL
K0016801,C0007949,P009,A0014191,2022,ACTIVE,,DIGITAL
K0016802,C0007956,P010,,2022,ACTIVE,,BRANCH
K0016803,C0007959,P009,A0004996,2022,ACTIVE,,BRANCH
K0016804,C0007966,P010,,2022,ACTIVE,,DIGITAL
K0016805,C0007978,P010,,2022,CLOSED,2023,DIGITAL
K0016806,C0007979,P009,A0013025,2022,CLOSED,2023,BRANCH
K0016807,C0008005,P010,,2022,CLOSED,2022,BRANCH
K0016808,C0008006,P010,,2022,CLOSED,2025,BRANCH
K0016809,C0008014,P011,,2022,CLOSED,2026,REMOTE_ASSISTED
K0016810,C0008022,P009,A0014192,2022,ACTIVE,,BRANCH
K0016811,C0008028,P009,A0014193,2022,ACTIVE,,DIGITAL
K0016812,C0008029,P009,A0014194,2022,ACTIVE,,BRANCH
K0016813,C0008047,P009,A0013029,2022,ACTIVE,,DIGITAL
K0016814,C0008056,P009,A0014196,2022,ACTIVE,,BRANCH
K0016815,C0008058,P009,A0014197,2022,ACTIVE,,DIGITAL
K0016816,C0008058,P010,,2022,ACTIVE,,DIGITAL
K0016817,C0008081,P009,A0014199,2022,ACTIVE,,REMOTE_ASSISTED
K0016818,C0008093,P009,A0014200,2022,ACTIVE,,DIGITAL
K0016819,C0008108,P010,,2022,ACTIVE,,DIGITAL
K0016820,C0008127,P009,A0014201,2022,ACTIVE,,BRANCH
K0016821,C0008127,P010,,2022,ACTIVE,,DIGITAL
K0016822,C0008128,P011,,2022,ACTIVE,,DIGITAL
K0016823,C0008137,P009,A0014203,2022,ACTIVE,,BRANCH
K0016824,C0008138,P009,A0014204,2022,ACTIVE,,REMOTE_ASSISTED
K0016825,C0008138,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016826,C0008141,P009,A0014205,2022,CLOSED,2024,BRANCH
K0016827,C0008144,P009,A0014206,2022,CLOSED,2023,DIGITAL
K0016828,C0008165,P009,A0014207,2022,ACTIVE,,BRANCH
K0016829,C0008170,P010,,2022,ACTIVE,,BRANCH
K0016830,C0008174,P009,A0014208,2022,ACTIVE,,BRANCH
K0016831,C0008174,P011,,2022,ACTIVE,,DIGITAL
K0016832,C0008175,P011,,2022,ACTIVE,,BRANCH
K0016833,C0008178,P010,,2022,ACTIVE,,DIGITAL
K0016834,C0008179,P009,A0014209,2022,ACTIVE,,BRANCH
K0016835,C0008179,P010,,2022,CLOSED,2024,DIGITAL
K0016836,C0008203,P010,,2022,ACTIVE,,DIGITAL
K0016837,C0008212,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016838,C0008216,P009,A0014210,2022,ACTIVE,,REMOTE_ASSISTED
K0016839,C0008230,P009,A0013041,2022,CLOSED,2026,DIGITAL
K0016840,C0008230,P010,,2022,CLOSED,2026,BRANCH
K0016841,C0008239,P010,,2022,ACTIVE,,BRANCH
K0016842,C0008247,P010,,2022,ACTIVE,,BRANCH
K0016843,C0008265,P011,,2022,ACTIVE,,DIGITAL
K0016844,C0008275,P009,A0005219,2022,CLOSED,2024,BRANCH
K0016845,C0008275,P010,,2022,CLOSED,2024,REMOTE_ASSISTED
K0016846,C0008286,P009,A0014212,2022,ACTIVE,,DIGITAL
K0016847,C0008288,P009,A0014213,2022,ACTIVE,,DIGITAL
K0016848,C0008288,P010,,2022,ACTIVE,,DIGITAL
K0016849,C0008290,P009,A0014214,2022,ACTIVE,,BRANCH
K0016850,C0008292,P009,A0014215,2022,CLOSED,2023,BRANCH
K0016851,C0008316,P011,,2022,CLOSED,2026,DIGITAL
K0016852,C0008330,P009,A0014216,2022,ACTIVE,,DIGITAL
K0016853,C0008351,P010,,2022,ACTIVE,,DIGITAL
K0016854,C0008357,P009,A0014217,2022,CLOSED,2024,DIGITAL
K0016855,C0008357,P011,,2022,ACTIVE,,BRANCH
K0016856,C0008358,P009,A0005265,2022,CLOSED,2026,REMOTE_ASSISTED
K0016857,C0008375,P009,A0014219,2022,ACTIVE,,BRANCH
K0016858,C0008381,P010,,2022,CLOSED,2022,BRANCH
K0016859,C0008383,P009,A0014220,2022,ACTIVE,,DIGITAL
K0016860,C0008384,P009,A0014222,2022,ACTIVE,,REMOTE_ASSISTED
K0016861,C0008388,P009,A0014223,2022,CLOSED,2026,BRANCH
K0016862,C0008388,P009,A0014224,2022,ACTIVE,,DIGITAL
K0016863,C0008420,P009,A0014225,2022,CLOSED,2024,DIGITAL
K0016864,C0008424,P009,A0005307,2022,CLOSED,2023,REMOTE_ASSISTED
K0016865,C0008424,P011,,2022,ACTIVE,,DIGITAL
K0016866,C0008429,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016867,C0008442,P010,,2022,ACTIVE,,DIGITAL
K0016868,C0008446,P010,,2022,ACTIVE,,REMOTE_ASSISTED
K0016869,C0008454,P009,A0013051,2022,CLOSED,2024,BRANCH
K0016870,C0008460,P009,A0014226,2022,CLOSED,2025,BRANCH
K0016871,C0008460,P010,,2022,CLOSED,2025,DIGITAL
K0016872,C0008461,P009,A0014227,2022,CLOSED,2024,BRANCH
K0016873,C0008475,P010,,2022,CLOSED,2022,DIGITAL
K0016874,C0008486,P010,,2022,ACTIVE,,DIGITAL
K0016875,C0008492,P009,A0014229,2022,ACTIVE,,DIGITAL
K0016876,C0008492,P010,,2022,ACTIVE,,DIGITAL
K0016877,C0008493,P010,,2022,ACTIVE,,DIGITAL
K0016878,C0008513,P011,,2022,CLOSED,2022,BRANCH
K0016879,C0008535,P010,,2022,ACTIVE,,DIGITAL
K0016880,C0008537,P009,A0014230,2022,ACTIVE,,BRANCH
K0016881,C0008537,P009,A0014231,2022,ACTIVE,,BRANCH
K0016882,C0008537,P010,,2022,CLOSED,2023,BRANCH
K0016883,C0008551,P010,,2022,ACTIVE,,DIGITAL
K0016884,C0008561,P010,,2022,CLOSED,2023,BRANCH
K0016885,C0008590,P009,A0014234,2022,ACTIVE,,BRANCH
K0016886,C0008591,P009,A0014235,2022,CLOSED,2025,DIGITAL
K0016887,C0008591,P010,,2022,CLOSED,2025,REMOTE_ASSISTED
K0016888,C0008600,P011,,2022,ACTIVE,,REMOTE_ASSISTED
K0016889,C0008602,P010,,2022,ACTIVE,,DIGITAL
K0016890,C0008613,P009,A0014236,2022,CLOSED,2025,DIGITAL
K0016891,C0008613,P010,,2022,CLOSED,2023,DIGITAL
K0016892,C0008637,P009,A0014237,2022,ACTIVE,,DIGITAL
K0016893,C0008637,P010,,2022,CLOSED,2025,REMOTE_ASSISTED
K0016894,C0008659,P009,A0014238,2022,ACTIVE,,BRANCH
K0016895,C0008668,P009,A0014239,2022,ACTIVE,,DIGITAL
K0016896,C0008668,P011,,2022,ACTIVE,,DIGITAL
K0016897,C0008675,P010,,2022,ACTIVE,,BRANCH
K0016898,C0008692,P009,A0014241,2022,CLOSED,2025,BRANCH
K0016899,C0008712,P009,A0014242,2022,CLOSED,2026,DIGITAL
K0016900,C0008712,P010,,2022,CLOSED,2026,BRANCH
K0016901,C0008713,P011,,2022,ACTIVE,,BRANCH
K0016902,C0008716,P009,A0014243,2022,ACTIVE,,DIGITAL
K0016903,C0008718,P009,A0014244,2022,ACTIVE,,BRANCH
K0016904,C0008719,P010,,2022,ACTIVE,,DIGITAL
K0016905,C0008727,P011,,2022,ACTIVE,,DIGITAL
K0016906,C0008728,P011,,2022,CLOSED,2022,BRANCH
K0016907,C0008730,P010,,2022,CLOSED,2025,REMOTE_ASSISTED
K0016908,C0008732,P009,A0014245,2022,ACTIVE,,REMOTE_ASSISTED
K0016909,C0008732,P011,,2022,CLOSED,2024,DIGITAL
K0016910,C0008733,P009,A0014246,2022,CLOSED,2024,DIGITAL
K0016911,C0008733,P010,,2022,CLOSED,2025,DIGITAL
K0016912,C0008742,P009,A0014247,2022,CLOSED,2023,REMOTE_ASSISTED
K0016913,C0008751,P009,A0014248,2022,ACTIVE,,BRANCH
K0016914,C0008753,P009,A0014250,2022,CLOSED,2026,BRANCH
K0016915,C0008756,P010,,2022,CLOSED,2025,REMOTE_ASSISTED
K0016916,C0008758,P010,,2022,ACTIVE,,DIGITAL
K0016917,C0008781,P009,A0014251,2022,CLOSED,2025,DIGITAL
K0016918,C0008814,P011,,2022,ACTIVE,,DIGITAL
K0016919,C0008825,P009,A0014252,2022,CLOSED,2024,REMOTE_ASSISTED
K0016920,C0008825,P010,,2022,CLOSED,2024,DIGITAL
K0016921,C0008837,P009,A0014253,2022,CLOSED,2025,DIGITAL
