customer_id,customer_type,first_name,last_name,company_name,nationality,document_type,document_id,birth_year,gender,residence_country,residence_department,residence_locality,primary_branch_id,registration_year,customer_status,closing_year,employment_status,monthly_income,business_sector,company_size,foundation_year,annual_revenue
C0010478,INDIVIDUAL,Lucía,González,,URUGUAY,CI,CI3733960,1993,FEMALE,URUGUAY,Maldonado,Piriápolis,023,2011,CLOSED,2025,STUDENT,20342.38,,,,
C0010479,INDIVIDUAL,Gustavo,López,,URUGUAY,CI,CI2827472,1981,MALE,URUGUAY,Salto,Salto,020,2023,ACTIVE,,EMPLOYED,71537.49,,,,
C0010480,INDIVIDUAL,Gustavo,Fernández,,URUGUAY,CI,CI1763857,1965,MALE,URUGUAY,Cerro Largo,Fraile Muerto,011,2024,ACTIVE,,UNEMPLOYED,14924.37,,,,
C0010481,INDIVIDUAL,Amanda,Pérez,,URUGUAY,CI,CI5210617,2002,FEMALE,URUGUAY,Paysandú,Paysandú,034,2024,ACTIVE,,EMPLOYED,39034.87,,,,
C0010482,INDIVIDUAL,Santiago,Techera,,URUGUAY,CI,CI3334954,1949,MALE,URUGUAY,Montevideo,Montevideo,003,1984,CLOSED,1997,RETIRED,38479.41,,,,
C0010483,INDIVIDUAL,Rodrigo,Viera Silva,,URUGUAY,CI,CI1823582,1970,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,001,2021,ACTIVE,,EMPLOYED,37327.24,,,,
C0010484,INDIVIDUAL,Raúl,Ferreira,,URUGUAY,CI,CI3906316,1967,MALE,URUGUAY,Maldonado,Maldonado,013,2008,ACTIVE,,SELF_EMPLOYED,68678.15,,,,
C0010485,INDIVIDUAL,María,López,,URUGUAY,CI,CI3941531,1984,FEMALE,URUGUAY,Rivera,Rivera,022,2013,ACTIVE,,UNEMPLOYED,30398.41,,,,
C0010486,INDIVIDUAL,Gustavo,Díaz Pérez,,URUGUAY,CI,CI3701290,1995,MALE,URUGUAY,Montevideo,Montevideo,030,2018,CLOSED,2026,SELF_EMPLOYED,57698.87,,,,
C0010487,BUSINESS,,,Campos Rodrigues,,RUT,RUT23894470984,,,URUGUAY,Florida,Florida,029,2015,CLOSED,2020,,,AGRICULTURE,SMALL,2012,15702068.5
C0010488,INDIVIDUAL,Carolina,Techera López,,URUGUAY,CI,CI4698627,1996,FEMALE,URUGUAY,Rocha,Rocha,001,2019,ACTIVE,,EMPLOYED,102164.03,,,,
C0010489,INDIVIDUAL,Liliana,Pérez,,URUGUAY,CI,CI1125893,1949,FEMALE,URUGUAY,Montevideo,Montevideo,019,2021,ACTIVE,,RETIRED,97166.6,,,,
C0010490,INDIVIDUAL,Patricia,García,,URUGUAY,CI,CI4868995,1997,FEMALE,URUGUAY,Montevideo,Montevideo,019,2018,ACTIVE,,SELF_EMPLOYED,505712.22,,,,
C0010491,INDIVIDUAL,Antonella,Álvarez,,URUGUAY,CI,CI5066336,1985,FEMALE,URUGUAY,Montevideo,Montevideo,026,2021,ACTIVE,,EMPLOYED,85707.44,,,,
C0010492,BUSINESS,,,Comercial López Ltda.,,RUT,RUT33503300497,,,URUGUAY,Cerro Largo,Fraile Muerto,011,2020,ACTIVE,,,,COMMERCE,SMALL,1997,7786414.06
C0010493,INDIVIDUAL,Sofía,García,,URUGUAY,CI,CI4853356,2006,FEMALE,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,STUDENT,20467.05,,,,
C0010494,BUSINESS,,,Hotel del Sur,,RUT,RUT50157078294,,,URUGUAY,Montevideo,Montevideo,017,2026,ACTIVE,,,,TOURISM_HOSPITALITY,MICRO,2026,5010271.05
C0010495,INDIVIDUAL,Cecilia,Álvarez Silva,,URUGUAY,CI,CI4666261,1989,FEMALE,URUGUAY,San José,Ciudad del Plata,017,2009,ACTIVE,,UNEMPLOYED,15453.37,,,,
C0010496,INDIVIDUAL,Pablo,Fernández,,URUGUAY,CI,CI3180200,1964,MALE,URUGUAY,Montevideo,Montevideo,002,2000,ACTIVE,,EMPLOYED,130723.92,,,,
C0010497,INDIVIDUAL,Elena,Silva Ferreira,,URUGUAY,CI,CI1711081,1971,FEMALE,URUGUAY,San José,San José de Mayo,025,2012,ACTIVE,,SELF_EMPLOYED,102273.36,,,,
C0010498,INDIVIDUAL,Jimena,Bentancur Rodríguez,,URUGUAY,CI,CI4367026,1971,FEMALE,URUGUAY,Montevideo,Montevideo,018,2012,ACTIVE,,SELF_EMPLOYED,95747.01,,,,
C0010499,INDIVIDUAL,Ana,Machado,,URUGUAY,CI,CI3177418,1975,FEMALE,ARGENTINA,,,020,2012,ACTIVE,,EMPLOYED,30195.84,,,,
C0010500,INDIVIDUAL,Juan,Rodríguez,,VENEZUELA,PASSPORT,PPQ4638342,1999,MALE,URUGUAY,Montevideo,Montevideo,028,2018,ACTIVE,,EMPLOYED,77369.05,,,,
C0010501,BUSINESS,,,Ganadera del Este,,RUT,RUT72598921339,,,URUGUAY,Montevideo,Montevideo,004,1994,ACTIVE,,,,AGRICULTURE,MEDIUM,1971,48203913.91
C0010502,INDIVIDUAL,Eduardo,Fernández,,URUGUAY,CI,CI3792326,1993,MALE,URUGUAY,Canelones,Progreso,025,2012,CLOSED,2016,EMPLOYED,93965.55,,,,
C0010503,INDIVIDUAL,Liliana,Pérez Álvarez,,URUGUAY,CI,CI2796418,1972,FEMALE,URUGUAY,Montevideo,Montevideo,019,2010,ACTIVE,,EMPLOYED,73496.19,,,,
C0010504,INDIVIDUAL,Sergio,Viera,,URUGUAY,CI,CI4899265,1996,MALE,URUGUAY,Río Negro,Fray Bentos,035,2021,CLOSED,2022,STUDENT,11141.36,,,,
C0010505,INDIVIDUAL,Adrián,Ferreira,,URUGUAY,CI,CI2727508,1978,MALE,URUGUAY,Montevideo,Montevideo,025,2015,ACTIVE,,EMPLOYED,88029.94,,,,
C0010506,INDIVIDUAL,Pilar,Acosta,,URUGUAY,CI,CI5449569,1991,FEMALE,URUGUAY,Canelones,Toledo,020,2023,ACTIVE,,SELF_EMPLOYED,106515.9,,,,
C0010507,INDIVIDUAL,Facundo,González,,ARGENTINA,FOREIGN_ID,FOR89728552,1983,MALE,URUGUAY,Lavalleja,Minas,012,2010,CLOSED,2019,EMPLOYED,42583.39,,,,
C0010508,INDIVIDUAL,Romina,Ferreira,,URUGUAY,CI,CI5258122,1997,FEMALE,URUGUAY,Montevideo,Montevideo,025,2017,ACTIVE,,STUDENT,55669.86,,,,
C0010509,INDIVIDUAL,Miriam,González Rodríguez,,CUBA,FOREIGN_ID,FTC10194978,1974,FEMALE,URUGUAY,Canelones,Pando,018,2023,ACTIVE,,EMPLOYED,92183.64,,,,
C0010510,INDIVIDUAL,Gabriela,Méndez,,URUGUAY,CI,CI4599976,1998,FEMALE,URUGUAY,Montevideo,Montevideo,017,2016,ACTIVE,,EMPLOYED,66833.29,,,,
C0010511,BUSINESS,,,Industrias del Este,,RUT,RUT79113459227,,,URUGUAY,Treinta y Tres,La Charqueada,004,2019,ACTIVE,,,,INDUSTRY,MICRO,1969,3785643.78
C0010512,INDIVIDUAL,Gonzalo,González,,URUGUAY,CI,CI4056826,1999,MALE,URUGUAY,Maldonado,Piriápolis,002,2022,ACTIVE,,OTHER,27183.62,,,,
C0010513,INDIVIDUAL,Valeria,Pereira,,URUGUAY,CI,CI4001614,1980,FEMALE,URUGUAY,Canelones,La Paz,028,2015,ACTIVE,,EMPLOYED,96859.81,,,,
C0010514,INDIVIDUAL,Patricia,Martínez,,URUGUAY,CI,CI1780448,1960,FEMALE,URUGUAY,Montevideo,Montevideo,001,2014,ACTIVE,,RETIRED,109555.69,,,,
C0010515,INDIVIDUAL,María José,Suárez,,URUGUAY,CI,CI3407593,1983,FEMALE,URUGUAY,Canelones,La Paz,023,2017,ACTIVE,,UNEMPLOYED,78786.47,,,,
C0010516,INDIVIDUAL,Martina,Pereira,,URUGUAY,CI,CI5109444,1997,FEMALE,URUGUAY,Cerro Largo,Melo,011,2026,ACTIVE,,SELF_EMPLOYED,80527.63,,,,
C0010517,INDIVIDUAL,Amanda,Barrios,,URUGUAY,CI,CI5076796,1990,FEMALE,URUGUAY,Rivera,Rivera,022,2022,ACTIVE,,SELF_EMPLOYED,142563.83,,,,
C0010518,INDIVIDUAL,Valeria,Pereira,,URUGUAY,CI,CI3034991,1968,FEMALE,URUGUAY,Montevideo,Montevideo,025,2013,ACTIVE,,OTHER,21010.4,,,,
C0010519,INDIVIDUAL,Carolina,Méndez,,URUGUAY,CI,CI2829582,1980,FEMALE,URUGUAY,Montevideo,Montevideo,019,2020,ACTIVE,,EMPLOYED,58305.67,,,,
C0010520,INDIVIDUAL,Gonzalo,Rodríguez,,URUGUAY,CI,CI3270107,1982,MALE,URUGUAY,Colonia,Colonia del Sacramento,027,2014,ACTIVE,,EMPLOYED,50474.48,,,,
C0010521,INDIVIDUAL,María,Viera Díaz,,URUGUAY,CI,CI2507394,1975,FEMALE,URUGUAY,Durazno,Durazno,019,2020,ACTIVE,,EMPLOYED,41326.79,,,,
C0010522,INDIVIDUAL,Laura,García,,URUGUAY,CI,CI4912432,1996,FEMALE,URUGUAY,Canelones,Ciudad de la Costa,028,2023,ACTIVE,,EMPLOYED,62365.24,,,,
C0010523,INDIVIDUAL,Josefina,Díaz,,ARGENTINA,PASSPORT,PGW5168543,1998,FEMALE,URUGUAY,Rocha,Chuy,009,2021,ACTIVE,,EMPLOYED,135550.41,,,,
C0010524,INDIVIDUAL,Andrea,Díaz,,URUGUAY,CI,CI2204269,1973,FEMALE,URUGUAY,Montevideo,Montevideo,017,2018,ACTIVE,,EMPLOYED,333259.35,,,,
C0010525,INDIVIDUAL,Patricia,Silva,,URUGUAY,CI,CI3285921,1958,FEMALE,URUGUAY,Montevideo,Montevideo,037,2024,ACTIVE,,RETIRED,62689.54,,,,
C0010526,INDIVIDUAL,Matías,García,,URUGUAY,CI,CI4929003,2001,MALE,URUGUAY,Canelones,Pando,018,2026,ACTIVE,,EMPLOYED,83632.71,,,,
C0010527,INDIVIDUAL,Nelson,Moreira,,URUGUAY,CI,CI4723229,1972,MALE,URUGUAY,Montevideo,Montevideo,005,2000,CLOSED,2016,RETIRED,30260.58,,,,
C0010528,INDIVIDUAL,Carlos,Viera,,URUGUAY,CI,CI4463887,1970,MALE,URUGUAY,Florida,Florida,029,2025,ACTIVE,,EMPLOYED,81329.33,,,,
C0010529,INDIVIDUAL,Tomás,Méndez,,URUGUAY,CI,CI3444571,1991,MALE,URUGUAY,Canelones,Sauce,028,2026,ACTIVE,,EMPLOYED,64715.99,,,,
C0010530,INDIVIDUAL,Fernando,Fernández,,URUGUAY,CI,CI2620160,1954,MALE,URUGUAY,Montevideo,Montevideo,003,1985,CLOSED,2001,RETIRED,32246.69,,,,
C0010531,INDIVIDUAL,Adrián,Olivera,,URUGUAY,CI,CI3668294,2001,MALE,URUGUAY,Maldonado,Punta del Este,015,2023,ACTIVE,,EMPLOYED,40110.46,,,,
C0010532,INDIVIDUAL,Luis,Ramos,,URUGUAY,CI,CI2697429,1969,MALE,URUGUAY,Montevideo,Montevideo,019,2024,ACTIVE,,EMPLOYED,161559.17,,,,
C0010533,INDIVIDUAL,Ricardo,Díaz,,URUGUAY,CI,CI3776497,1967,MALE,URUGUAY,Canelones,La Paz,018,2023,ACTIVE,,EMPLOYED,113492.16,,,,
C0010534,INDIVIDUAL,Nicolás,González,,URUGUAY,CI,CI1820025,1972,MALE,URUGUAY,Canelones,Canelones,028,2016,CLOSED,2018,EMPLOYED,91083.6,,,,
C0010535,INDIVIDUAL,Andrés,Silva,,URUGUAY,CI,CI2699855,1976,MALE,URUGUAY,Canelones,Ciudad de la Costa,020,2025,ACTIVE,,EMPLOYED,185028.09,,,,
C0010536,INDIVIDUAL,Antonella,Méndez,,URUGUAY,CI,CI5329561,2007,FEMALE,URUGUAY,Montevideo,Montevideo,024,2026,ACTIVE,,EMPLOYED,77842.74,,,,
C0010537,INDIVIDUAL,Mónica,Moreira,,URUGUAY,CI,CI3090891,1963,FEMALE,URUGUAY,Canelones,Las Piedras,017,2005,CLOSED,2026,RETIRED,36580.25,,,,
C0010538,INDIVIDUAL,Zoe,Fernández Bentancur,,URUGUAY,CI,CI4534647,1988,FEMALE,URUGUAY,Montevideo,Montevideo,037,2020,ACTIVE,,EMPLOYED,50190.74,,,,
C0010539,INDIVIDUAL,Gonzalo,Silva,,URUGUAY,CI,CI4793078,2007,MALE,URUGUAY,Salto,Salto,031,2025,ACTIVE,,EMPLOYED,74491.24,,,,
C0010540,INDIVIDUAL,Miguel,Salazar,,VENEZUELA,FOREIGN_ID,FHH70819449,1971,MALE,URUGUAY,Montevideo,Montevideo,017,2025,ACTIVE,,SELF_EMPLOYED,120394.61,,,,
C0010541,INDIVIDUAL,Sebastián,González,,URUGUAY,CI,CI4747191,1987,MALE,URUGUAY,Montevideo,Montevideo,019,2017,ACTIVE,,SELF_EMPLOYED,178462.74,,,,
C0010542,BUSINESS,,,Comercial La Paz,,RUT,RUT65453554811,,,URUGUAY,Canelones,La Paz,023,2025,ACTIVE,,,,COMMERCE,MICRO,2025,4439326.77
C0010543,INDIVIDUAL,Gustavo,Martínez González,,URUGUAY,CI,CI2611885,1953,MALE,URUGUAY,Montevideo,Montevideo,017,2005,CLOSED,2020,RETIRED,66120.36,,,,
C0010544,BUSINESS,,,Distribuidora Alves,,RUT,RUT73608874341,,,URUGUAY,Colonia,Colonia del Sacramento,020,2012,CLOSED,2023,,,COMMERCE,MICRO,2002,4307177.81
C0010545,INDIVIDUAL,Juan,Fernández Pérez,,URUGUAY,CI,CI3251891,1963,MALE,URUGUAY,Canelones,Atlántida,004,1984,ACTIVE,,RETIRED,45557.83,,,,
C0010546,INDIVIDUAL,Nélida,Acosta,,URUGUAY,CI,CI1781727,1971,FEMALE,URUGUAY,Montevideo,Montevideo,027,2022,ACTIVE,,EMPLOYED,36268.8,,,,
C0010547,INDIVIDUAL,María Eugenia,Martínez,,URUGUAY,CI,CI3309667,1983,FEMALE,URUGUAY,Cerro Largo,Río Branco,010,2020,ACTIVE,,EMPLOYED,50112.58,,,,
C0010548,INDIVIDUAL,Gabriel,López,,VENEZUELA,FOREIGN_ID,FYO19689470,2008,MALE,URUGUAY,Montevideo,Montevideo,026,2026,ACTIVE,,STUDENT,30297.6,,,,
C0010549,INDIVIDUAL,Malena,Álvarez,,URUGUAY,CI,CI5520927,2007,FEMALE,URUGUAY,Montevideo,Montevideo,017,2026,ACTIVE,,EMPLOYED,39540.25,,,,
C0010550,INDIVIDUAL,Andrea,Ferreira Machado,,URUGUAY,CI,CI4635882,1995,FEMALE,URUGUAY,Montevideo,Montevideo,019,2026,ACTIVE,,SELF_EMPLOYED,138380.67,,,,
C0010551,INDIVIDUAL,Alfredo,Méndez,,URUGUAY,CI,CI1907135,1969,MALE,URUGUAY,Montevideo,Montevideo,017,2009,CLOSED,2023,SELF_EMPLOYED,91094.51,,,,
C0010552,INDIVIDUAL,Lucas,Moreira,,URUGUAY,CI,CI5096197,1987,MALE,URUGUAY,Montevideo,Montevideo,030,2020,ACTIVE,,EMPLOYED,91670.12,,,,
C0010553,INDIVIDUAL,Susana,Martínez,,URUGUAY,CI,CI5397612,1998,FEMALE,URUGUAY,Canelones,Toledo,023,2020,ACTIVE,,EMPLOYED,58643.56,,,,
C0010554,INDIVIDUAL,Norma,Cardozo,,URUGUAY,CI,CI3969619,1966,FEMALE,URUGUAY,Montevideo,Montevideo,004,2010,ACTIVE,,RETIRED,53251.26,,,,
C0010555,BUSINESS,,,Comercial del Olimar,,RUT,RUT69309538921,,,URUGUAY,Montevideo,Montevideo,025,2026,ACTIVE,,,,COMMERCE,MICRO,2026,15050664.96
C0010556,BUSINESS,,,Construcciones del Norte,,RUT,RUT80774228524,,,URUGUAY,Florida,Florida,029,2025,ACTIVE,,,,CONSTRUCTION,MICRO,2025,2919224.48
C0010557,INDIVIDUAL,Mario,López,,URUGUAY,CI,CI2796605,1947,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,001,2024,ACTIVE,,SELF_EMPLOYED,119872.29,,,,
C0010558,INDIVIDUAL,Ronald,López,,VENEZUELA,FOREIGN_ID,FOF97515698,1979,MALE,URUGUAY,Florida,Casupá,029,2022,CLOSED,2026,EMPLOYED,100332.56,,,,
C0010559,INDIVIDUAL,Pilar,Cabrera,,URUGUAY,CI,CI4392496,1999,FEMALE,URUGUAY,Canelones,Ciudad de la Costa,020,2026,ACTIVE,,EMPLOYED,72391.67,,,,
C0010560,INDIVIDUAL,Natalia,Sosa,,URUGUAY,CI,CI5091878,1981,FEMALE,URUGUAY,Montevideo,Montevideo,005,2000,ACTIVE,,EMPLOYED,49642.78,,,,
C0010561,INDIVIDUAL,Bautista,Méndez,,URUGUAY,CI,CI4660743,1996,MALE,URUGUAY,Canelones,La Paz,026,2016,ACTIVE,,SELF_EMPLOYED,116447.74,,,,
C0010562,INDIVIDUAL,Julio,Castro,,URUGUAY,CI,CI2861136,1961,MALE,URUGUAY,Montevideo,Montevideo,003,1991,CLOSED,2022,RETIRED,78278.83,,,,
C0010563,BUSINESS,,,Barraca del Sur Ltda.,,RUT,RUT42234285850,,,URUGUAY,Flores,La Casilla,003,2003,CLOSED,2006,,,COMMERCE,SMALL,1949,12698492.59
C0010564,INDIVIDUAL,Luca,García,,OTHER,PASSPORT,PMI4280988,1992,MALE,URUGUAY,Lavalleja,Minas,012,2013,ACTIVE,,UNEMPLOYED,15607.4,,,,
C0010565,INDIVIDUAL,Franco,Pereira,,URUGUAY,CI,CI5574570,1999,MALE,URUGUAY,Canelones,Ciudad de la Costa,028,2022,CLOSED,2025,EMPLOYED,117764.72,,,,
C0010566,INDIVIDUAL,Juan,Silva,,URUGUAY,CI,CI5568221,1994,MALE,URUGUAY,Salto,Constitución,027,2015,ACTIVE,,STUDENT,11183.82,,,,
C0010567,INDIVIDUAL,Juan,Techera,,URUGUAY,CI,CI4365017,1964,MALE,URUGUAY,Canelones,Pando,006,1990,ACTIVE,,EMPLOYED,77219.76,,,,
C0010568,INDIVIDUAL,Sandra,Sánchez,,ARGENTINA,FOREIGN_ID,FGL35806043,1957,FEMALE,URUGUAY,Rivera,Rivera,022,2017,CLOSED,2023,EMPLOYED,39194.56,,,,
C0010569,INDIVIDUAL,Francesco,Techera García,,URUGUAY,CI,CI5566874,2000,MALE,OTHER,,,009,2021,ACTIVE,,EMPLOYED,101870.04,,,,
C0010570,BUSINESS,,,Estudio del Este,,RUT,RUT32015227668,,,URUGUAY,Canelones,Las Piedras,023,2024,ACTIVE,,,,PROFESSIONAL_SERVICES,MICRO,2013,10953118.58
C0010571,INDIVIDUAL,Ignacio,Rodríguez,,ARGENTINA,PASSPORT,PBO3171430,1979,MALE,URUGUAY,Maldonado,Punta Ballena,013,2008,CLOSED,2017,EMPLOYED,105404.4,,,,
C0010572,INDIVIDUAL,Mariana,Cabrera,,URUGUAY,CI,CI3539528,1992,FEMALE,URUGUAY,Montevideo,Montevideo,020,2013,CLOSED,2022,EMPLOYED,128584.32,,,,
C0010573,BUSINESS,,,Construcciones Oriental,,RUT,RUT31370886023,,,URUGUAY,Rivera,Rivera,022,2023,ACTIVE,,,,CONSTRUCTION,MICRO,2010,6178828.11
C0010574,INDIVIDUAL,Ricardo,Cabrera,,URUGUAY,CI,CI2044092,1972,MALE,URUGUAY,Río Negro,Young,016,2001,CLOSED,2018,EMPLOYED,95142.63,,,,
C0010575,INDIVIDUAL,Marta,Martínez Fernández,,URUGUAY,CI,CI4273122,1996,FEMALE,URUGUAY,Montevideo,Montevideo,030,2026,ACTIVE,,STUDENT,12688.28,,,,
C0010576,INDIVIDUAL,Sebastián,Cabrera,,URUGUAY,CI,CI4482073,1963,MALE,URUGUAY,Cerro Largo,Melo,005,2017,ACTIVE,,RETIRED,71852.03,,,,
C0010577,INDIVIDUAL,Adrián,Suárez Martínez,,URUGUAY,CI,CI4437105,1974,MALE,URUGUAY,Montevideo,Montevideo,014,2000,CLOSED,2015,EMPLOYED,71976.27,,,,
C0010578,INDIVIDUAL,Daniel,Olivera,,URUGUAY,CI,CI4417001,1971,MALE,URUGUAY,Montevideo,Montevideo,005,1989,CLOSED,2019,EMPLOYED,37291.88,,,,
C0010579,INDIVIDUAL,Víctor,Acosta Bentancur,,URUGUAY,CI,CI2661356,1934,MALE,URUGUAY,Montevideo,Montevideo,017,2010,CLOSED,2020,RETIRED,75946.86,,,,
C0010580,INDIVIDUAL,Elena,Fernández,,URUGUAY,CI,CI3979080,1990,FEMALE,URUGUAY,Montevideo,Montevideo,017,2010,CLOSED,2022,EMPLOYED,141256.89,,,,
C0010581,INDIVIDUAL,Carmen,Olivera,,URUGUAY,CI,CI4033927,1948,FEMALE,URUGUAY,Paysandú,Paysandú,028,2017,ACTIVE,,RETIRED,43169.2,,,,
C0010582,INDIVIDUAL,Beatriz,Rodríguez Viera,,URUGUAY,CI,CI2093628,1938,FEMALE,URUGUAY,Maldonado,San Carlos,015,2012,ACTIVE,,RETIRED,30159.81,,,,
C0010583,INDIVIDUAL,Carolina,Acosta,,URUGUAY,CI,CI2158484,1966,FEMALE,URUGUAY,Cerro Largo,Aceguá,021,2010,CLOSED,2010,RETIRED,24838.34,,,,
C0010584,INDIVIDUAL,Francesco,Olivera,,URUGUAY,CI,CI5433968,1995,MALE,URUGUAY,Canelones,Progreso,018,2025,ACTIVE,,UNEMPLOYED,41409.96,,,,
C0010585,INDIVIDUAL,Andrea,Pereira Sosa,,URUGUAY,CI,CI4179439,1984,FEMALE,URUGUAY,Canelones,Pando,023,2021,ACTIVE,,OTHER,88522.04,,,,
C0010586,INDIVIDUAL,Mónica,Ramos,,URUGUAY,CI,CI4537490,1984,FEMALE,URUGUAY,Canelones,Atlántida,020,2021,CLOSED,2026,EMPLOYED,80103.89,,,,
C0010587,INDIVIDUAL,Amanda,Fernández,,URUGUAY,CI,CI4128021,1988,FEMALE,URUGUAY,Soriano,Mercedes,031,2020,ACTIVE,,SELF_EMPLOYED,80514.91,,,,
C0010588,INDIVIDUAL,Alberto,López,,URUGUAY,CI,CI1853226,1975,MALE,URUGUAY,Canelones,Progreso,028,2024,ACTIVE,,SELF_EMPLOYED,151373.36,,,,
C0010589,INDIVIDUAL,Roberto,Álvarez,,URUGUAY,CI,CI2883146,1957,MALE,URUGUAY,Montevideo,Montevideo,010,1993,ACTIVE,,RETIRED,64701.59,,,,
C0010590,INDIVIDUAL,María,Martínez,,URUGUAY,CI,CI5204375,1983,FEMALE,URUGUAY,Artigas,Artigas,024,2012,ACTIVE,,EMPLOYED,115086.67,,,,
C0010591,INDIVIDUAL,Susana,López,,URUGUAY,CI,CI3952021,1984,FEMALE,URUGUAY,Montevideo,Montevideo,019,2019,ACTIVE,,EMPLOYED,148618.83,,,,
C0010592,INDIVIDUAL,Norma,Pereira,,URUGUAY,CI,CI4182180,1995,FEMALE,URUGUAY,Cerro Largo,Melo,005,2017,CLOSED,2022,UNEMPLOYED,67282.19,,,,
C0010593,INDIVIDUAL,Natalia,García,,URUGUAY,CI,CI3402626,1951,FEMALE,URUGUAY,Artigas,Artigas,007,2004,CLOSED,2021,SELF_EMPLOYED,81360.66,,,,
C0010594,INDIVIDUAL,Marcelo,Suárez,,URUGUAY,CI,CI3476071,1951,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,013,2010,ACTIVE,,SELF_EMPLOYED,61050.32,,,,
C0010595,INDIVIDUAL,Gabriela,García,,URUGUAY,CI,CI2179522,1976,FEMALE,URUGUAY,Montevideo,Montevideo,026,2014,ACTIVE,,EMPLOYED,107983.93,,,,
C0010596,INDIVIDUAL,Ana,Olivera,,URUGUAY,CI,CI3444507,1983,FEMALE,URUGUAY,Soriano,José Enrique Rodó,020,2009,CLOSED,2009,EMPLOYED,61716.19,,,,
C0010597,INDIVIDUAL,Daniela,Díaz,,URUGUAY,CI,CI3745768,1997,FEMALE,URUGUAY,Soriano,Mercedes,031,2017,ACTIVE,,EMPLOYED,96436.34,,,,
C0010598,INDIVIDUAL,Susana,Torres,,URUGUAY,CI,CI3229464,1960,FEMALE,URUGUAY,Montevideo,Montevideo,019,2023,CLOSED,2023,RETIRED,51299.79,,,,
C0010599,INDIVIDUAL,Mónica,Olivera,,URUGUAY,CI,CI1555051,1959,FEMALE,URUGUAY,Rivera,Rivera,005,1994,ACTIVE,,EMPLOYED,86629.95,,,,
C0010600,INDIVIDUAL,Agustina,Ramos,,URUGUAY,CI,CI5216717,1996,FEMALE,URUGUAY,Canelones,Toledo,018,2025,ACTIVE,,EMPLOYED,57142.75,,,,
C0010601,INDIVIDUAL,Leandro,Pereira,,URUGUAY,CI,CI3851529,1985,MALE,URUGUAY,Montevideo,Montevideo,005,2026,ACTIVE,,EMPLOYED,81985.19,,,,
C0010602,INDIVIDUAL,Alejandro,Rodríguez,,URUGUAY,CI,CI1717347,1974,MALE,URUGUAY,Rocha,Lascano,009,2008,ACTIVE,,EMPLOYED,89824.67,,,,
C0010603,INDIVIDUAL,Enrique,Silva,,URUGUAY,CI,CI2984314,1963,MALE,URUGUAY,Montevideo,Montevideo,018,2011,CLOSED,2012,RETIRED,27586.59,,,,
C0010604,INDIVIDUAL,Javier,Suárez,,URUGUAY,CI,CI2264661,1970,MALE,URUGUAY,Rivera,Tranqueras,019,2006,ACTIVE,,EMPLOYED,45651.98,,,,
C0010605,INDIVIDUAL,Mariana,Acosta,,URUGUAY,CI,CI3720918,1957,FEMALE,URUGUAY,Montevideo,Montevideo,020,2021,ACTIVE,,RETIRED,53996.39,,,,
C0010606,BUSINESS,,,Servicios del Sur,,RUT,RUT73950761091,,,URUGUAY,San José,San José de Mayo,016,2008,ACTIVE,,,,HEALTH_EDUCATION,LARGE,1997,212675381.45
C0010607,INDIVIDUAL,Paula,Olivera,,URUGUAY,CI,CI1501585,1973,FEMALE,URUGUAY,Durazno,Sarandí del Yí,017,2019,ACTIVE,,EMPLOYED,53531.84,,,,
C0010608,INDIVIDUAL,Victoria,Castro,,URUGUAY,CI,CI3063450,1958,FEMALE,URUGUAY,Rocha,La Pedrera,008,1997,CLOSED,2006,EMPLOYED,39857.3,,,,
C0010609,INDIVIDUAL,Marta,Sosa Machado,,URUGUAY,CI,CI3403695,1954,FEMALE,URUGUAY,Montevideo,Montevideo,003,1992,CLOSED,2019,RETIRED,54850.32,,,,
C0010610,BUSINESS,,,Consultora del Plata,,RUT,RUT65052898253,,,URUGUAY,Montevideo,Montevideo,025,2024,CLOSED,2026,,,PROFESSIONAL_SERVICES,SMALL,2023,20637704.22
C0010611,INDIVIDUAL,Manuel,Flores,,VENEZUELA,CI,CI3463724,1965,MALE,URUGUAY,Durazno,Durazno,021,2024,ACTIVE,,OTHER,87752.21,,,,
C0010612,INDIVIDUAL,Marta,González,,URUGUAY,CI,CI3918808,1976,FEMALE,URUGUAY,Montevideo,Montevideo,013,1999,CLOSED,2018,EMPLOYED,96692.81,,,,
C0010613,INDIVIDUAL,Claudia,Suárez,,URUGUAY,CI,CI5969111,2005,FEMALE,URUGUAY,Montevideo,Montevideo,008,2023,ACTIVE,,UNEMPLOYED,20859.34,,,,
C0010614,BUSINESS,,,Soluciones Colonia del Sacramento,,RUT,RUT39858409639,,,URUGUAY,Colonia,Colonia del Sacramento,034,2022,ACTIVE,,,,OTHER_SERVICES,MICRO,2021,6888913.97
C0010615,INDIVIDUAL,Nélida,Bentancur,,URUGUAY,CI,CI4372727,1964,FEMALE,URUGUAY,Canelones,La Paz,018,2022,ACTIVE,,RETIRED,32528.51,,,,
C0010616,INDIVIDUAL,Martina,Barrios,,URUGUAY,CI,CI5945749,2004,FEMALE,URUGUAY,Canelones,Sauce,028,2022,CLOSED,2024,EMPLOYED,43698.86,,,,
